Cu,Ag,Al,B,Ce,Co,Cr,Er,Fe,Hf,Mg,Mn,Nb,Ni,Sc,Si,Sn,Ti,Y,Zn,Zr,year,source_reliability,homogenization temperature (℃),homogenization time (h),solution temperature (℃),solution time (h),CR1,Temp1 (℃),time1 (h),CR2,Temp2 (℃),time2 (h),CR3,Temp3 (℃),time3 (h),alloy classification,process classification,hot rolling or forging,y_name,y_data,hot_rolling_temp,hot_rolling_reduction
98.96,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,3.5055,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,130.81,,
98.96,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,4.007666667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,130.27,,
98.96,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,5.014333333,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,126.53,,
99.04,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,0.0,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,77.78,,
99.04,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,0.0925,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,93.08,,
99.04,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,0.163,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,103.78,,
99.04,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,0.328166667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,105.74,,
99.04,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,0.495666667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,112.56,,
99.04,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,1.502166667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,124.28,,
99.04,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,2.006666667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,127.34,,
99.04,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,3.008833333,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,126.22,,
99.04,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,3.508833333,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,126.35,,
99.04,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,4.0155,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,125.54,,
99.04,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,5.017666667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,105.72,,
98.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,0.0,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,137.31,,
98.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,0.132666667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,141.91,,
98.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,0.210166667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,148.09,,
98.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,0.303166667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,155.93,,
98.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,0.469,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,157.52,,
98.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,0.966,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,156.07,,
98.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,1.435833333,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,155.76,,
98.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,1.989,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,155.24,,
98.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,2.989,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,148.45,,
98.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,3.497833333,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,148.42,,
98.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,4.006666667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,148.12,,
98.95,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,5.017666667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,146.36,,
99.04,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,0.0,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,139.43,,
99.04,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,0.144,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,148.17,,
99.04,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,0.528666667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,155.55,,
99.04,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,0.995333333,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,152.49,,
99.04,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,1.504333333,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,151.24,,
99.04,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,2.0065,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,151.82,,
99.04,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,3.053,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,149.58,,
99.04,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,3.519666667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,142.24,,
99.04,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,4.026333333,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,137.76,,
99.04,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,5.035166667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,133.52,,
98.56,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,0.412333333,,,,,,,Cu-Cr,one-step aging,-,hardness,131.58,,
98.56,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,0.495666667,,,,,,,Cu-Cr,one-step aging,-,hardness,135.5,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,0.0,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,77.26,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,0.048166667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,88.54,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,0.081166667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,95.65,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,0.114,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,102.42,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,0.1645,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,110.46,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,0.320166667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,124.52,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,0.486833333,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,127.84,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,1.4605,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,129.77,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,1.5175,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,129.77,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,1.986833333,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,132.12,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,2.986833333,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,127.7,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,3.486833333,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,127.21,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,3.986833333,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,126.26,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,4.958333333,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,124.37,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,5.013166667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,124.05,,
98.41,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,0.0,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,86.09,,
98.41,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,0.157833333,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,80.06,,
98.41,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,0.204,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,89.37,,
98.41,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,0.230333333,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,96.86,,
98.41,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,0.263166667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,104.53,,
98.41,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,0.298166667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,112.87,,
98.41,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,0.3355,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,119.62,,
98.41,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,0.4935,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,120.54,,
98.41,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,0.9935,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,121.06,,
98.41,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,1.495666667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,129.01,,
98.41,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,1.9935,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,129.46,,
98.41,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,2.995666667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,120.72,,
98.41,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,3.491166667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,121.71,,
98.41,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,3.991166667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,122.84,,
98.41,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,,460.0,4.9935,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,122.61,,
98.56,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,0.0,,,,,,,Cu-Cr,one-step aging,-,hardness,138.98,,
98.56,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,0.132833333,,,,,,,Cu-Cr,one-step aging,-,hardness,150.38,,
98.56,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,0.296,,,,,,,Cu-Cr,one-step aging,-,hardness,155.87,,
98.56,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,0.471333333,,,,,,,Cu-Cr,one-step aging,-,hardness,150.45,,
98.56,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,0.804666667,,,,,,,Cu-Cr,one-step aging,-,hardness,139.25,,
98.56,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,0.969166667,,,,,,,Cu-Cr,one-step aging,-,hardness,133.43,,
98.56,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,1.475833333,,,,,,,Cu-Cr,one-step aging,-,hardness,124.4,,
98.56,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,1.9735,,,,,,,Cu-Cr,one-step aging,-,hardness,123.45,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,0.0,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,135.53,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,0.149833333,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,151.41,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,0.328166667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,164.09,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,0.486833333,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,157.61,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,1.000833333,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,158.78,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,1.495666667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,151.51,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,2.0,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,150.74,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,3.006666667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,149.68,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,3.502166667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,142.61,,
98.54,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,4.006666667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,141.87,,
98.41,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,0.0,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,136.4,,
98.41,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,0.172166667,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,143.55,,
98.41,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2022.0,0.8920060190072046,,,960.0,1.5,0.9,460.0,0.286833333,,,,,,,Cu-Cr-Y,one-step aging,-,hardness,155.94,,
